87.70591366261871	90.82263193022192
88.95103734205571	89.37389620173958
86.51190909362184	92.53379147861612
89.76716866882147	89.03006838375104
90.59238431067338	87.84289582397535
88.064727341762	96.20192126952605
89.25465651794075	90.22155377532908
86.20828758658949	91.55323971940707
93.69943142394818	90.21239967860876
90.73463152562518	90.88147477816567
90.58903382417753	85.74427432851864
91.27974070354226	85.78877445478287
91.87025460978809	92.00867608095038
90.75814035422074	89.48628579749872
90.9930474680152	88.51814258327359
90.03524660451588	89.07105610156825
90.8142271775374	93.86915479249676
90.14969513897914	91.0364223844961
90.4022453792646	90.29120828690043
92.32928344488226	94.24331042371607
89.48872709297846	92.71316916743166
87.12782262052335	93.55577582399489
90.00676977114408	92.6627246969299
90.74372305924649	89.86170749743411
92.03100444891706	92.15298006071981
91.77822411702975	95.77638353426276
89.15352866087754	89.552122233486
90.33601101805823	95.05416087748253
89.49260983246613	87.06354124068952
87.75009295651415	92.97710934838342
89.05001110285141	86.29047551749822
93.61905460251985	91.42605532036582
87.25107810701282	89.74664775616534
94.65623926371732	98.62408792389877
89.66609456849551	90.15636139639929
90.06751856075566	94.25018817462716
90.08764260671545	95.75052269433263
90.25444816802708	90.33186189562961
88.90036017438604	89.2483614518474
92.81450077505801	92.02585974465558
90.88293091027982	89.98665628805145
90.66844942387473	88.29977511642315
92.67452181659561	93.24045205060028
89.5950310893372	88.67854489028524
91.41088161103252	86.29916831260655
90.03431099631636	96.22035265304233
91.72169250895683	89.22032581863749
90.2899717652971	89.31039798443203
91.15865839599408	92.1793044193601
90.20882501889335	93.90427718549346
90.81484615426598	94.86311190604728
88.72110554870181	94.62014991237373
90.17748695482693	96.5717508660891
91.37098436284751	89.48037884121328
89.0909782528175	92.7559945140094
89.9735905974375	91.66344323003739
91.25637966172191	88.69701100479764
88.60282023902361	97.77866123895863
89.08158083806886	92.79205303917999
90.7159964438022	87.52631151829021
89.56031230026181	86.40463534207409
89.41112500016403	87.32077746147336
86.52951623513988	88.83486860406065
87.51710386154976	89.0539415727702
94.66615836958424	94.78608328423915
89.60747398332849	90.89426323167568
92.44010140740818	93.48480570598474
91.46425363710681	94.41458988151979
90.46772781588882	88.05106760235927
85.71372454659706	85.51316500945192
90.04348397337262	87.82687052411461
87.71087399875864	87.98449161048055
90.18553278147739	89.77992675826596
87.47754225613602	90.30965114602799
88.66050379055143	91.13403146832242
89.2288802173653	85.81329053198877
89.71672870748223	90.23527962882814
91.58926853507145	90.31959111223698
89.38814143393688	84.69971858328091
91.54308409299887	88.01496129136164
91.69338535912496	93.74625917110862
89.03328430228883	93.11512087256504
91.6272477724659	90.07352983065272
90.80025666723833	92.12742686001532
89.89408224605256	96.95216576543491
88.18177917812112	83.0012268247766
91.30353057262948	86.16586975660073
87.41943623378177	89.45703547510743
95.66084390556392	92.21318258131878
87.09401181898558	89.25797904852764
91.50580731651063	95.10847810239241
88.61580092231678	93.31881823789594
91.04709035295943	90.88916456130882
89.80576866413507	93.81839969217808
90.79814352547284	91.37408760402286
90.63840881883962	90.31876964469737
